% traindata
@RELATION "traindata: -C -6"

@ATTRIBUTE X0 NUMERIC
@ATTRIBUTE X1 NUMERIC
@ATTRIBUTE y0 {0, 1}
@ATTRIBUTE y1 {0, 1}
@ATTRIBUTE y2 {0, 1}
@ATTRIBUTE y3 {0, 1}
@ATTRIBUTE y4 {0, 1}
@ATTRIBUTE y5 {0, 1}

@DATA
-0.8595002338855293,-0.4598211252191443,0,0,1,0,0,0
-0.2701572014124011,-0.6954626335901705,0,0,0,0,0,0
-0.4362372941681557,-0.8516474463903009,0,0,0,0,0,0
0.7928566074475314,0.11377437748952389,1,1,0,1,1,1
0.561398712518261,-0.2735675414300556,1,1,1,1,1,1
0.6782912466854484,0.16097096560190594,1,1,1,1,1,1
0.31998217869675505,0.7084644579909787,1,1,0,1,1,0
-0.5974794524510817,-0.43882368373564135,1,0,1,0,0,0
0.08666038288601678,-0.9584734762863826,1,1,0,1,1,1
0.10873612668407803,0.9523181665742548,0,1,1,1,1,0
0.20282117431301952,-0.5947597701373578,1,1,1,1,1,1
0.9411056545666778,-0.2785366679332126,1,1,1,1,1,0
-0.4166560690381017,0.018798585430318662,0,0,0,0,1,0
-0.32812498188537886,-0.13661447837750262,0,0,0,0,0,0
-0.27802913419950903,0.2403725412417207,0,0,0,0,0,0
-0.13031567148567344,0.6990565008939797,0,0,0,0,0,0
0.0494719915685356,0.13812069839253174,0,0,1,1,1,1
-0.9139171936165266,-0.3357462947372215,0,1,0,1,0,0
0.2743346023618144,-0.867096302101282,1,1,1,0,1,0
0.08702244860954912,-0.08629063784745575,1,1,1,1,1,1
0.40700259023156604,0.10268956675267052,1,0,1,1,1,1
-0.539300532700553,0.20302342179102595,0,0,0,0,0,0
-0.36192923211492706,-0.002018849082068268,0,0,0,0,0,0
0.8883773250886616,-0.1423952962527082,1,1,1,0,1,1
-0.15258094624703322,0.5669706407969053,0,0,0,0,0,0
0.5571556302124318,-0.7935269913846379,1,1,1,1,1,1
0.44968038836955515,-0.6162805596989784,1,1,1,1,1,1
-0.7391907380148995,0.5765665939376234,0,0,0,0,0,0
-0.634193733476573,-0.6652313535990823,0,0,0,1,0,0
-0.8191695759768416,0.48410073796945513,0,0,0,0,0,1
0.5790651469212281,-0.35293600190105756,1,0,1,1,1,1
0.5762130620154291,-0.46295283040843005,1,1,1,1,1,1
0.8292954794159731,0.3329753729215881,1,1,1,1,1,1
0.5279703562291672,0.08346349308166941,1,1,1,1,1,1
-0.17732745817878193,-0.6773540397722451,0,0,0,0,0,0
0.7592519312594429,0.1504885793829041,1,1,1,1,1,1
0.11588650116505808,-0.045864958285784074,1,1,1,1,1,1
0.5166354148223868,-0.5714623840183511,1,1,0,1,1,1
-0.5797271596807965,-0.3123984143972158,0,0,0,0,0,1
0.3939805856039669,-0.8075517488384238,1,1,1,1,1,1
-0.4159242347667246,-0.3771628746696678,0,0,0,0,0,0
-0.9414406109908146,-0.08110662428182523,0,0,0,0,0,0
-0.23282450875436755,-0.723636623871279,0,0,0,0,1,0
-0.21343665936581643,0.37209540989674345,0,0,1,1,0,1
-0.002413159389855377,-0.8876505001898346,0,1,0,1,0,0
0.4150014736981771,0.6631779202244863,1,1,1,1,1,1
0.2066674050359606,0.10581992142056786,0,1,0,0,1,1
0.5754093508158382,0.29849247728347844,1,1,1,1,1,1
0.820550970465351,0.07592721141857033,1,1,0,1,0,1
0.9403421596801224,-0.1853601918040901,1,1,1,1,0,1
-0.0017527694848888005,-0.019973800101389716,0,0,0,0,0,0
0.48594137926083364,0.8605928915306809,1,1,1,1,1,1
-0.3120248013899209,0.5284135104852591,0,0,0,0,0,0
-0.7092509710575049,-0.6861097568263469,0,1,0,0,0,0
0.4536377292481928,-0.6316081946718205,1,1,1,1,1,1
-0.7000518106521968,-0.5820423269688156,0,1,0,0,0,0
-0.48920311457298743,-0.5791302249064462,0,0,0,0,0,0
0.28535486265899146,0.7393570184046531,1,1,0,1,1,1
0.48712613118741943,-0.2197371475424011,1,1,1,1,1,1
-0.4176826719390215,-0.6421639402971507,0,0,0,0,0,0
0.8184847050325993,0.28302747451503507,1,0,0,1,0,0
0.8698385712229872,-0.3188960589938272,1,1,0,1,1,1
0.6966728412607294,0.5193545424056507,1,1,1,1,1,1
-0.7262341827684577,-0.4130873518106471,0,0,0,0,0,0
0.32501844736030866,0.8711156289093279,1,1,0,1,1,1
0.565294786160928,0.05588203267613895,1,1,1,1,1,1
0.48565630909103735,0.6594897574850257,1,1,1,1,1,1
-0.3480056653220153,-0.5742525518594851,0,0,0,0,0,0
-0.3369193729724574,-0.5182548486481948,0,0,0,0,0,0
-0.5116017118401028,-0.38610236772708606,1,0,0,0,0,0
-0.35205470014210666,-0.5268178732516504,0,1,0,0,0,0
0.464017024047077,-0.3194873195492605,1,1,1,1,1,1
-0.030054640673135766,0.7880457388339273,0,1,0,0,0,0
0.5672827243641015,-0.32929862049408465,1,1,1,1,1,1
-0.07911268106072732,0.9836377695181474,0,0,0,1,0,0
-0.8118931317801984,-0.13649334783223896,0,0,0,0,0,0
-0.41861579586008035,-0.15274391602791396,0,0,1,0,0,0
-0.32273183631711194,-0.5679306041898231,0,0,0,0,0,0
0.14988698673617762,0.5664628240066351,1,1,1,1,1,1
-0.2789824391838764,-0.8484147585854346,0,0,0,0,0,0
0.7259305383721266,-0.5941575060724102,0,1,1,1,1,1
-0.37585452957242094,-0.8732555916948176,0,0,0,0,0,0
-0.37639765485450954,-0.7218342038136513,0,0,0,0,0,1
-0.4667571253339652,-0.22879258724821244,0,0,0,0,0,0
0.4199703425027865,-0.27566576305860324,0,1,1,1,1,1
-0.7342275861968509,-0.561967787657752,0,1,0,0,0,0
-0.6856306755999342,0.2400525421342679,0,0,0,0,0,0
-0.7217100777808577,0.530373121145997,0,0,0,0,1,0
0.6831003534913328,0.32536506304706797,1,1,1,1,1,0
0.8112121565229221,-0.2740024861145263,1,1,1,1,1,1
0.5920082645115586,0.41053360668046207,1,1,1,1,1,1
-0.3296828057125182,-0.813752516505731,0,0,0,0,0,0
-0.35781385079254296,0.663948220033556,0,0,1,0,0,0
-0.04598468807158267,0.680878320300287,0,0,0,0,0,0
0.29510858266684215,-0.5055688206264795,1,1,1,1,0,1
-0.11142280924098283,0.23620818359564022,0,0,0,0,0,0
-0.49231248439770475,-0.3681746827719955,0,0,0,0,0,0
0.07600416079250993,-0.27175254412880606,1,1,1,1,1,1
0.8413225299116809,-0.5243982402654054,1,1,1,1,1,0
-0.05318700755184745,0.42282856284603515,0,0,0,0,0,0
0.014541316620635614,-0.9009146728916553,1,1,1,1,1,1
0.04621661546968252,-0.9342513951878401,1,1,1,0,1,1
-0.8296835170076388,-0.006205964210226965,0,0,0,0,0,0
0.4606431621986808,0.5977476807692151,1,1,1,1,1,1
-0.31774595257912486,0.24496723543199267,0,1,0,0,1,0
0.44297251437704405,0.5202454942330456,1,1,1,1,1,1
-0.5012292057707335,-0.30649850641994103,1,0,0,0,0,1
0.0832973760043288,0.4670133884214435,1,1,1,1,0,1
-0.33143004866646325,-0.6947416725709942,0,0,0,0,0,0
-0.5499428712574245,0.09915985102377277,1,0,0,0,0,0
0.819832623672043,-0.4941457503929027,1,1,1,1,1,1
0.44982538268319244,0.8410069262767558,1,1,0,0,0,1
-0.4952573869037777,-0.10880447830598715,0,0,0,0,0,0
0.21639983125146622,-0.25310553881408077,1,1,0,1,1,1
0.4390187298592513,-0.015009558683805446,0,1,1,1,1,1
-0.13969179520853547,-0.6928711085261838,0,0,0,0,0,0
-0.03405103235851066,0.8528928392066121,0,0,0,0,0,0
-0.26543708987812065,0.3711301520030756,0,0,0,0,0,0
-0.4378539137862125,0.2373131023760102,0,0,0,0,0,0
-0.6611533514837566,-0.6438541144996769,0,0,0,1,0,0
0.5751742527573854,-0.29158754642904533,1,1,1,1,1,1
0.26162921498268055,-0.7404290789959445,0,1,1,1,1,1
0.480159971739215,0.05579014947682338,1,1,1,1,1,1
-0.1865179204520491,0.25918781756872855,0,0,0,0,1,0
-0.7023361021936669,0.1502698124173214,0,0,0,1,0,0
0.15912640480069573,0.6721754044481153,1,1,0,1,1,1
0.38668736326839986,0.056076083865546356,1,0,1,1,0,1
0.004995600429344396,-0.7885310873496147,1,1,1,1,1,0
-0.2684435192220038,-0.686984858495181,0,1,1,0,0,1
0.6140269737644534,0.5264106975170734,0,1,1,0,1,1
0.26103083134394567,0.2764207756528955,1,1,1,1,1,0
-0.15958348954755755,0.8520920883326335,0,0,0,0,0,0
-0.016024487237057596,0.4709483576876684,0,0,0,0,1,0
-0.7018122822495914,0.16374170162073248,0,0,1,0,1,0
-0.779823901266649,0.42091651337870145,0,1,0,0,0,0
-0.12893255184306496,-0.07554353094105111,0,1,0,0,0,1
-0.3243912231010631,-0.4681162185837858,1,0,0,0,0,1
0.29575727933485235,0.8862561752228061,1,1,1,1,1,1
-0.9172057300876356,-0.05867926632531201,1,0,0,0,0,0
-0.6715662109028718,-0.29570156740893894,0,0,0,0,0,0
-0.7172420459055959,0.5934409168162136,0,0,0,0,0,0
0.5659052415830151,-0.793446437324219,1,1,1,1,1,1
-0.7113509186911506,-0.5660272679885636,0,1,1,0,0,0
-0.9166197942672313,-0.11799829064031962,1,0,0,0,0,0
-0.026868522669906462,-0.3130838295247538,0,0,0,0,0,1
-0.7406601907464422,0.3205102403737435,0,0,0,1,0,0
-0.6090332668411841,-0.5767109050758518,0,0,0,0,0,0
-0.48222878762024457,0.6145699382795572,0,0,0,0,1,0
0.6698281404017927,-0.5924065530207311,1,1,1,1,1,1
0.17286840311472404,-0.06846703642045217,1,1,1,1,1,1
0.4928948313963743,0.7261497226727555,1,1,0,0,0,0
-0.6536360691074186,-0.5518047570484771,0,0,0,0,0,0
-0.47952945013533066,-0.1724815924997812,1,0,1,0,0,0
0.44241636412504753,0.2476631978646,1,1,1,1,1,1
0.7683846890754706,-0.2046662820899429,1,1,1,0,1,0
-0.5875979696706635,-0.005107605113510762,0,0,0,0,0,1
-0.8925179592876674,0.0006085690307303768,0,0,0,0,0,0
-0.6420985583820579,-0.18399911229987004,0,1,1,0,0,0
-0.336504772735901,-0.8182383226848591,0,0,1,0,0,0
-0.4398980359354783,-0.8927270028423859,0,0,0,0,0,0
-0.3184460222596479,0.445915317567033,0,0,0,0,0,1
0.08687003218963898,0.3680481296861464,1,1,1,1,1,1
-0.7402295913110912,-0.5944481377687113,0,0,0,0,0,0
0.11107654235897466,-0.7274760343990365,1,1,1,1,1,1
-0.7309773816604679,-0.6636357723600265,0,0,0,0,0,0
-0.7803858558324607,0.16613944750881735,0,0,0,0,0,0
-0.15758783999867504,0.9844181516484907,0,0,0,0,0,0
0.5817907875101708,0.45562076742752494,1,0,1,1,1,1
-0.5608255469215369,0.46032666642904824,0,0,0,0,0,0
-0.13063555644260172,-0.3440381584433647,0,0,0,0,0,0
0.569101765095606,0.17840502220774726,1,1,1,0,1,1
-0.14857196456792618,-0.06438119788261297,0,0,0,0,0,0
0.37601189435200033,0.13787760813659777,1,0,1,1,1,1
0.5461188435133139,0.6688732327333609,1,1,1,1,1,1
-0.1742428320710008,-0.006255030029171935,0,0,0,0,0,0
0.5759431735021598,-0.18663482563553185,1,1,0,1,1,1
0.927425405908166,0.04720560680806549,0,1,0,1,1,1
-0.6183923298398935,0.557017633385643,0,0,0,0,0,0
0.5292308037230851,0.6409811997685939,1,1,1,1,1,1
0.3731331162354447,-0.2222801802314749,1,0,1,1,1,1
-0.4773074430071143,0.4626898373623887,0,0,0,0,1,0
-0.1426664285826357,-0.7491486484668893,0,0,0,0,0,0
-0.9667396505201448,-0.23487476615399447,0,0,0,0,0,0
-0.4145972306638997,0.17892836991083044,0,0,0,0,0,0
0.3854251451425547,0.31492913370184655,1,1,1,1,1,1
0.3520091946317107,-0.37183680649936524,1,1,1,1,0,1
0.4518090987950576,0.7389458380314423,1,1,1,0,1,1
0.03753667123071852,-0.6749565361922275,1,1,1,1,1,1
-0.15701584460558407,-0.17965373069850252,0,0,0,0,0,0
-0.6886748233312874,0.18504925917133422,0,0,0,0,0,0
0.4364721793808009,0.14646569997869788,1,1,1,0,1,1
-0.31479172445829373,0.8363673923418966,0,0,0,0,0,0
-0.5361083076098471,-0.09959550200173657,0,0,0,0,0,0
-0.16295926588639645,0.03240817205999706,0,0,0,0,0,0
-0.537206694828223,-0.5521244574336093,0,0,0,0,0,0
-0.33257650787348453,0.856290426982497,0,0,0,0,0,0
0.4942212187432957,-0.3698128053571234,1,1,1,1,1,0
0.8306847082696663,-0.24458378150049687,1,0,1,1,0,1
-0.6269508934742981,0.34361905574183094,1,0,0,0,0,0
-0.19464543971612788,-0.7092707224747853,0,1,0,0,0,0
-0.8776180314939827,-0.4349953009612625,0,0,0,0,0,0
-0.8063963953382289,-0.3920277350955638,0,0,1,0,0,0
0.0025037369871022523,0.1797687345582468,1,1,1,1,1,1
-0.20569835746338816,-0.8167468622334335,0,0,0,0,0,0
-0.30327606611699015,0.6107578155734965,0,1,0,0,0,0
0.7985756919638415,-0.5566199831119717,1,1,1,1,1,1
0.41824794377044483,-0.21564181379148892,1,0,1,1,1,1
0.509180696506924,0.08835744444634828,1,1,1,1,1,1
-0.23167334725752164,-0.16673759338480865,0,0,0,1,1,0
-0.05456178840598461,0.652412323542196,0,1,0,0,0,0
-0.3204940266779501,0.07938729673456403,0,0,0,0,0,0
-0.3903263532803957,0.6938530813844855,0,0,0,0,0,0
0.7015295010828715,-0.5575119698124474,1,1,0,1,1,1
0.21267594191162684,0.8071985132866517,1,1,1,1,1,1
0.36826739521279733,0.7940972904493201,1,1,1,1,1,1
0.526976100927013,0.25446081996111414,1,1,1,1,1,1
0.9196759036409644,-0.006907625485869817,1,1,1,1,1,0
0.18055346176190942,0.6294197505998944,1,1,1,1,1,1
-0.9062993293111831,-0.05129713542117615,0,0,0,0,0,0
0.07825701605018072,0.7876369709855013,1,1,1,1,1,1
-0.19658486317601015,0.323693435584218,0,0,0,0,0,0
-0.24837063478803348,0.1292243306422489,0,0,0,0,0,0
-0.08168051869001665,0.10798581286232524,0,0,0,0,0,0
0.2541924853925079,-0.04594755716396837,1,1,1,1,1,1
0.677163066835962,0.005830490695160617,0,1,1,1,1,0
0.32978882299539153,-0.06768496875159791,1,1,1,1,1,1
-0.09565601743437287,0.1365037551764233,0,0,0,0,0,0
0.33560397982552276,0.8013934427706141,1,1,1,1,1,1
-0.01690048414989703,0.6281439756107978,0,0,0,0,1,0
-0.5601064953671171,0.6581938995881765,0,1,0,0,0,0
0.41907083221160224,0.5261030928781228,1,1,1,1,1,1
-0.09677142116088465,-0.663868992382732,0,0,0,0,0,0
-0.5214956668938655,0.45399865212217694,0,0,0,0,0,0
-0.44964703774579895,0.5213650045875942,0,1,0,0,0,0
0.14611412733153722,0.8842024677121822,1,0,1,1,1,1
-0.039946778323927734,0.6330851244179371,1,0,0,0,0,0
-0.9115760193382566,-0.2715056561308465,0,1,0,0,0,0
-0.1236731247294432,0.14753306806845523,1,0,0,0,0,0
0.8711625153333061,0.12227107016202074,1,1,1,1,1,1
-0.11393679118934975,0.3356483111103247,0,1,1,0,1,0
